460,0.15815735,-0.019439697,-0.036376953,04-11-2017_19-01-20-382
461,0.1532898,0.012939453,-0.041534424,04-11-2017_19-01-20-387
462,0.11502075,0.038528442,-0.053756714,04-11-2017_19-01-20-392
463,0.023971558,0.035202026,-0.06654358,04-11-2017_19-01-20-397
464,-0.055892944,0.008880615,-0.09136963,04-11-2017_19-01-20-402
465,-0.076034546,-0.023834229,-0.12632751,04-11-2017_19-01-20-406
466,-0.058135986,-0.047058105,-0.15512085,04-11-2017_19-01-20-413
467,-0.023956299,-0.04737854,-0.16082764,04-11-2017_19-01-20-416
468,0.0155181885,-0.025222778,-0.15374756,04-11-2017_19-01-20-421
469,0.049560547,-0.00390625,-0.13156128,04-11-2017_19-01-20-427
470,0.05482483,0.00970459,-0.110198975,04-11-2017_19-01-20-431
471,0.018692017,0.012374878,-0.10482788,04-11-2017_19-01-20-436
472,-0.032592773,0.0046539307,-0.11412048,04-11-2017_19-01-20-441
473,-0.10192871,-0.0033721924,-0.13627625,04-11-2017_19-01-20-445
474,-0.15463257,-0.013336182,-0.15571594,04-11-2017_19-01-20-452
475,-0.13012695,-0.021911621,-0.17845154,04-11-2017_19-01-20-456
476,-0.05091858,-0.020599365,-0.18486023,04-11-2017_19-01-20-460
477,0.03930664,-0.014282227,-0.16339111,04-11-2017_19-01-20-464
478,0.14654541,-0.0079956055,-0.14387512,04-11-2017_19-01-20-470
479,0.23594666,-0.009017944,-0.11836243,04-11-2017_19-01-20-475
480,0.25949097,-0.008605957,-0.08363342,04-11-2017_19-01-20-480
481,0.21620178,-0.014404297,-0.0499115,04-11-2017_19-01-20-484
482,0.1464386,-0.015274048,-0.028076172,04-11-2017_19-01-20-489
483,0.009536743,-0.009155273,-0.0020599365,04-11-2017_19-01-20-494
484,-0.19374084,0.010345459,-0.0054473877,04-11-2017_19-01-20-504
485,-0.24717712,0.042434692,-0.058898926,04-11-2017_19-01-20-509
486,-0.1894226,0.07775879,-0.13096619,04-11-2017_19-01-20-515
487,-0.06260681,0.10935974,-0.20097351,04-11-2017_19-01-20-519
488,0.10644531,0.124298096,-0.2662201,04-11-2017_19-01-20-523
489,0.21195984,0.13117981,-0.31518555,04-11-2017_19-01-20-529
490,0.23695374,0.12397766,-0.31326294,04-11-2017_19-01-20-534
491,0.17623901,0.110321045,-0.27897644,04-11-2017_19-01-20-538
492,0.03881836,0.09529114,-0.2348938,04-11-2017_19-01-20-542
493,-0.104019165,0.08583069,-0.18617249,04-11-2017_19-01-20-546
494,-0.17825317,0.07421875,-0.14183044,04-11-2017_19-01-20-552
495,-0.16197205,0.049316406,-0.10954285,04-11-2017_19-01-20-556
496,-0.022125244,0.025924683,-0.09025574,04-11-2017_19-01-20-561
497,0.13406372,0.0017242432,-0.085006714,04-11-2017_19-01-20-567
498,0.22756958,-0.017730713,-0.09423828,04-11-2017_19-01-20-572
499,0.2464447,-0.02748108,-0.10241699,04-11-2017_19-01-20-577
500,0.1803894,-0.037475586,-0.09207153,04-11-2017_19-01-20-581
501,0.06718445,-0.043441772,-0.07183838,04-11-2017_19-01-20-586
502,-0.081451416,-0.03529358,-0.077316284,04-11-2017_19-01-20-593
503,-0.19114685,-0.021362305,-0.08770752,04-11-2017_19-01-20-596
504,-0.19377136,-0.013412476,-0.09466553,04-11-2017_19-01-20-601
505,-0.12705994,-0.00793457,-0.11476135,04-11-2017_19-01-20-606
506,-0.007369995,-0.0048675537,-0.14138794,04-11-2017_19-01-20-611
507,0.07795715,-0.008544922,-0.14804077,04-11-2017_19-01-20-616
508,0.090270996,-0.009063721,-0.1327362,04-11-2017_19-01-20-621
509,0.063797,-0.0057373047,-0.11065674,04-11-2017_19-01-20-626
510,-0.0073394775,-0.013824463,-0.07545471,04-11-2017_19-01-20-631
511,-0.099624634,-0.03036499,-0.043884277,04-11-2017_19-01-20-636
512,-0.15158081,-0.045013428,-0.031463623,04-11-2017_19-01-20-641
513,-0.120269775,-0.061538696,-0.02532959,04-11-2017_19-01-20-645
514,-0.0231781,-0.07273865,-0.022415161,04-11-2017_19-01-20-650
515,0.09942627,-0.07148743,-0.03352356,04-11-2017_19-01-20-655
516,0.22564697,-0.06335449,-0.046417236,04-11-2017_19-01-20-659
517,0.28022766,-0.046676636,-0.054000854,04-11-2017_19-01-20-664
518,0.1920929,-0.03163147,-0.05357361,04-11-2017_19-01-20-669
519,0.004348755,-0.030380249,-0.05731201,04-11-2017_19-01-20-674
520,-0.13354492,-0.042419434,-0.06965637,04-11-2017_19-01-20-679
521,-0.19718933,-0.057357788,-0.078186035,04-11-2017_19-01-20-684
522,-0.17807007,-0.058502197,-0.082595825,04-11-2017_19-01-20-689
523,-0.09968567,-0.051940918,-0.08988953,04-11-2017_19-01-20-694
524,-0.031661987,-0.03616333,-0.09069824,04-11-2017_19-01-20-699
525,0.026351929,-0.019180298,-0.080459595,04-11-2017_19-01-20-704
526,0.061019897,-0.010604858,-0.081710815,04-11-2017_19-01-20-708
527,0.031295776,-0.0031433105,-0.08483887,04-11-2017_19-01-20-714
528,0.011932373,-0.00642395,-0.085128784,04-11-2017_19-01-20-718
529,-0.01361084,-0.01600647,-0.08685303,04-11-2017_19-01-20-723
530,-0.0332489,-0.038986206,-0.08102417,04-11-2017_19-01-20-729
531,-0.019866943,-0.057922363,-0.043807983,04-11-2017_19-01-20-733
532,-0.018432617,-0.06652832,-0.0012359619,04-11-2017_19-01-20-743
533,-0.0070495605,-0.06098938,0.014984131,04-11-2017_19-01-20-748
534,0.029663086,-0.038253784,0.032806396,04-11-2017_19-01-20-754
535,0.06504822,-0.020355225,0.05444336,04-11-2017_19-01-20-757
536,0.078826904,0.009780884,0.021530151,04-11-2017_19-01-20-762
537,0.06713867,0.034698486,-0.046203613,04-11-2017_19-01-20-768
538,-0.00680542,0.041000366,-0.10095215,04-11-2017_19-01-20-772
539,-0.06588745,0.023101807,-0.14256287,04-11-2017_19-01-20-777
540,-0.102890015,0.0037231445,-0.18363953,04-11-2017_19-01-20-782
541,-0.10910034,-0.008071899,-0.18664551,04-11-2017_19-01-20-787
542,-0.0736084,-0.009933472,-0.16802979,04-11-2017_19-01-20-792
543,-0.005004883,-0.0014953613,-0.14189148,04-11-2017_19-01-20-796
544,0.06694031,0.015548706,-0.09559631,04-11-2017_19-01-20-802
545,0.09526062,0.01977539,-0.047470093,04-11-2017_19-01-20-807
546,0.06315613,0.010620117,-0.021148682,04-11-2017_19-01-20-811
547,0.009765625,0.006591797,-0.0128479,04-11-2017_19-01-20-816
548,-0.07284546,-6.4086914E-4,-0.013473511,04-11-2017_19-01-20-820
549,-0.13552856,-7.324219E-4,-0.025497437,04-11-2017_19-01-20-826
550,-0.12832642,0.0035705566,-0.053848267,04-11-2017_19-01-20-833
551,-0.0712738,0.004837036,-0.075531006,04-11-2017_19-01-20-836
552,0.014175415,6.866455E-4,-0.08963013,04-11-2017_19-01-20-841
553,0.06515503,-2.746582E-4,-0.10307312,04-11-2017_19-01-20-845
554,0.06430054,0.0013885498,-0.09623718,04-11-2017_19-01-20-853
555,0.037597656,0.004547119,-0.077301025,04-11-2017_19-01-20-854
556,1.2207031E-4,0.003921509,-0.06858826,04-11-2017_19-01-20-861
557,-0.03366089,-0.0076293945,-0.06712341,04-11-2017_19-01-20-864
558,-0.014251709,-0.039352417,-0.06034851,04-11-2017_19-01-20-869
559,0.056549072,-0.080062866,-0.04548645,04-11-2017_19-01-20-874
560,0.14300537,-0.11465454,-0.022720337,04-11-2017_19-01-20-880
561,0.20306396,-0.13117981,0.0012817383,04-11-2017_19-01-20-884
562,0.17538452,-0.122909546,0.021194458,04-11-2017_19-01-20-888
563,0.035995483,-0.09062195,0.031082153,04-11-2017_19-01-20-892
564,-0.1151886,-0.0650177,0.019165039,04-11-2017_19-01-20-897
565,-0.1995697,-0.060958862,-0.01637268,04-11-2017_19-01-20-902
566,-0.18988037,-0.06388855,-0.06315613,04-11-2017_19-01-20-907
567,-0.08506775,-0.06700134,-0.10900879,04-11-2017_19-01-20-912
568,0.031188965,-0.06222534,-0.1484375,04-11-2017_19-01-20-916
569,0.09440613,-0.048065186,-0.16770935,04-11-2017_19-01-20-923
570,0.118011475,-0.019683838,-0.1662445,04-11-2017_19-01-20-926
571,0.12132263,0.0031585693,-0.14953613,04-11-2017_19-01-20-933
572,0.06462097,0.021652222,-0.13693237,04-11-2017_19-01-20-937
573,0.0098724365,0.024429321,-0.13943481,04-11-2017_19-01-20-944
574,-0.012252808,0.005584717,-0.14385986,04-11-2017_19-01-20-947
575,-0.0059814453,-0.02571106,-0.1382904,04-11-2017_19-01-20-983
576,0.031585693,-0.05470276,-0.11109924,04-11-2017_19-01-20-983
577,0.11528015,-0.059127808,-0.09510803,04-11-2017_19-01-20-983
578,0.17984009,-0.05155945,-0.066482544,04-11-2017_19-01-20-983
579,0.1510315,-0.019348145,-0.019119263,04-11-2017_19-01-20-983
580,0.047027588,0.028900146,0.0065307617,04-11-2017_19-01-20-983
581,-0.11264038,0.059951782,0.010513306,04-11-2017_19-01-20-990
582,-0.2662964,0.062454224,-5.0354004E-4,04-11-2017_19-01-20-990
583,-0.30207825,0.052139282,-0.055282593,04-11-2017_19-01-20-995
584,-0.2088623,0.0256958,-0.09434509,04-11-2017_19-01-21-000
585,-0.06478882,4.119873E-4,-0.10862732,04-11-2017_19-01-21-004
586,0.05706787,2.2888184E-4,-0.116104126,04-11-2017_19-01-21-009
587,0.106536865,0.012664795,-0.11276245,04-11-2017_19-01-21-014
588,0.09114075,0.029251099,-0.09339905,04-11-2017_19-01-21-019
589,0.021728516,0.049575806,-0.057632446,04-11-2017_19-01-21-025
590,-0.05429077,0.06085205,-0.038131714,04-11-2017_19-01-21-030
591,-0.124313354,0.05934143,-0.031402588,04-11-2017_19-01-21-035
592,-0.16455078,0.04685974,-0.02494812,04-11-2017_19-01-21-040
593,-0.13769531,0.040252686,-0.032546997,04-11-2017_19-01-21-045
594,-0.045333862,0.04801941,-0.04196167,04-11-2017_19-01-21-049
595,0.039596558,0.06500244,-0.04714966,04-11-2017_19-01-21-054
596,0.098861694,0.079208374,-0.051315308,04-11-2017_19-01-21-059
597,0.11291504,0.08354187,-0.05126953,04-11-2017_19-01-21-063
598,0.064468384,0.0868988,-0.042770386,04-11-2017_19-01-21-069
599,-0.025039673,0.0872345,-0.02720642,04-11-2017_19-01-21-074
600,-0.11967468,0.079696655,-0.018676758,04-11-2017_19-01-21-079
601,-0.16493225,0.06661987,-0.012802124,04-11-2017_19-01-21-083
602,-0.1253357,0.04876709,-0.008529663,04-11-2017_19-01-21-089
603,-0.03302002,0.024047852,-0.011062622,04-11-2017_19-01-21-094
604,0.07887268,-0.00579834,-0.010894775,04-11-2017_19-01-21-100
605,0.17419434,-0.037353516,-0.0021362305,04-11-2017_19-01-21-103
606,0.22998047,-0.06515503,0.01751709,04-11-2017_19-01-21-107
607,0.22225952,-0.075408936,0.043045044,04-11-2017_19-01-21-112
608,0.11227417,-0.07443237,0.062927246,04-11-2017_19-01-21-117
609,-0.035812378,-0.06724548,0.06781006,04-11-2017_19-01-21-122
610,-0.1429596,-0.054901123,0.05606079,04-11-2017_19-01-21-128
611,-0.17315674,-0.04336548,0.036026,04-11-2017_19-01-21-133
612,-0.11694336,-0.030715942,-0.0090789795,04-11-2017_19-01-21-137
613,-0.037353516,-0.019973755,-0.07598877,04-11-2017_19-01-21-142
614,0.052764893,-0.01322937,-0.13548279,04-11-2017_19-01-21-147
615,0.1401062,-0.011169434,-0.18852234,04-11-2017_19-01-21-152
616,0.16133118,-0.012832642,-0.22210693,04-11-2017_19-01-21-156
617,0.13237,-0.011566162,-0.23101807,04-11-2017_19-01-21-162
618,0.055984497,-0.027954102,-0.2162323,04-11-2017_19-01-21-168
619,-0.06350708,-0.052230835,-0.17297363,04-11-2017_19-01-21-173
620,-0.15704346,-0.06594849,-0.09942627,04-11-2017_19-01-21-175
621,-0.16291809,-0.04951477,-0.026779175,04-11-2017_19-01-21-182
622,-0.090423584,-0.010620117,0.018569946,04-11-2017_19-01-21-185
623,0.030563354,0.035446167,0.03125,04-11-2017_19-01-21-190
624,0.12394714,0.058258057,0.02204895,04-11-2017_19-01-21-195
625,0.18034363,0.059280396,-0.013763428,04-11-2017_19-01-21-200
626,0.15266418,0.039382935,-0.06866455,04-11-2017_19-01-21-205
627,0.05834961,0.015701294,-0.11001587,04-11-2017_19-01-21-209
628,-0.049102783,-0.005493164,-0.15414429,04-11-2017_19-01-21-214
629,-0.1673584,-0.014343262,-0.17414856,04-11-2017_19-01-21-225
630,-0.21543884,0.0043029785,-0.16448975,04-11-2017_19-01-21-230
631,-0.15818787,0.033599854,-0.13500977,04-11-2017_19-01-21-234
632,-0.032348633,0.062332153,-0.103027344,04-11-2017_19-01-21-240
633,0.11012268,0.07597351,-0.08451843,04-11-2017_19-01-21-245
634,0.19012451,0.06985474,-0.08543396,04-11-2017_19-01-21-249
635,0.22225952,0.045425415,-0.09535217,04-11-2017_19-01-21-254
636,0.17492676,0.011520386,-0.11906433,04-11-2017_19-01-21-259
637,0.037368774,-0.029785156,-0.13142395,04-11-2017_19-01-21-264
638,-0.16947937,-0.08053589,-0.11404419,04-11-2017_19-01-21-268
639,-0.30392456,-0.11795044,-0.06840515,04-11-2017_19-01-21-275
640,-0.2977295,-0.123565674,-0.017089844,04-11-2017_19-01-21-278
641,-0.17088318,-0.10746765,0.033294678,04-11-2017_19-01-21-283
642,0.047973633,-0.08068848,0.07447815,04-11-2017_19-01-21-288
643,0.2303772,-0.062927246,0.10267639,04-11-2017_19-01-21-293
644,0.29156494,-0.058807373,0.10090637,04-11-2017_19-01-21-298
645,0.2146759,-0.06317139,0.07687378,04-11-2017_19-01-21-302
646,0.028137207,-0.06958008,0.034591675,04-11-2017_19-01-21-308
647,-0.16873169,-0.07337952,-0.013412476,04-11-2017_19-01-21-313
648,-0.2884674,-0.058654785,-0.061447144,04-11-2017_19-01-21-318
649,-0.26368713,-0.02458191,-0.10871887,04-11-2017_19-01-21-323
650,-0.14404297,0.019454956,-0.15229797,04-11-2017_19-01-21-328
651,-0.00491333,0.055511475,-0.18457031,04-11-2017_19-01-21-333
652,0.1260376,0.06448364,-0.19813538,04-11-2017_19-01-21-339
653,0.19352722,0.046066284,-0.19563293,04-11-2017_19-01-21-342
654,0.1356659,0.015823364,-0.19325256,04-11-2017_19-01-21-347
655,0.016494751,-0.011962891,-0.18444824,04-11-2017_19-01-21-352
656,-0.0814209,-0.026107788,-0.16822815,04-11-2017_19-01-21-356
657,-0.14979553,-0.02255249,-0.15783691,04-11-2017_19-01-21-362
658,-0.14562988,-0.014953613,-0.14445496,04-11-2017_19-01-21-370
659,-0.06893921,-0.024139404,-0.13064575,04-11-2017_19-01-21-374
660,0.006225586,-0.045776367,-0.11582947,04-11-2017_19-01-21-376
661,0.079711914,-0.0786438,-0.089416504,04-11-2017_19-01-21-381
662,0.13456726,-0.1109314,-0.05609131,04-11-2017_19-01-21-386
663,0.13264465,-0.121917725,-0.013961792,04-11-2017_19-01-21-391
664,0.07286072,-0.10420227,0.019424438,04-11-2017_19-01-21-395
665,-0.012954712,-0.06512451,0.028060913,04-11-2017_19-01-21-401
666,-0.07821655,-0.02204895,0.014175415,04-11-2017_19-01-21-405
667,-0.07293701,0.0048675537,-0.017364502,04-11-2017_19-01-21-410
668,-0.03791809,0.018722534,-0.07695007,04-11-2017_19-01-21-415
669,0.00982666,0.0140686035,-0.13764954,04-11-2017_19-01-21-420
670,0.07737732,0.01335144,-0.18763733,04-11-2017_19-01-21-424
671,0.10166931,0.025344849,-0.20957947,04-11-2017_19-01-21-429
672,0.10636902,0.038497925,-0.21157837,04-11-2017_19-01-21-434
673,0.08618164,0.048797607,-0.18597412,04-11-2017_19-01-21-441
674,0.03302002,0.050048828,-0.1370697,04-11-2017_19-01-21-446
675,-0.059066772,0.03173828,-0.075424194,04-11-2017_19-01-21-451
676,-0.15905762,0.010650635,-0.021636963,04-11-2017_19-01-21-455
677,-0.18965149,3.0517578E-5,0.010986328,04-11-2017_19-01-21-464
678,-0.14123535,0.0032348633,0.027023315,04-11-2017_19-01-21-470
679,-0.03819275,0.010391235,0.017837524,04-11-2017_19-01-21-474
680,0.057876587,0.035247803,-0.0140686035,04-11-2017_19-01-21-478
681,0.1288147,0.056610107,-0.063079834,04-11-2017_19-01-21-484
682,0.14198303,0.06712341,-0.12944031,04-11-2017_19-01-21-488
683,0.078689575,0.0692749,-0.19360352,04-11-2017_19-01-21-493
684,-0.025146484,0.050231934,-0.21984863,04-11-2017_19-01-21-498
685,-0.101867676,0.0158844,-0.22749329,04-11-2017_19-01-21-504
686,-0.13023376,-0.013458252,-0.23501587,04-11-2017_19-01-21-508
687,-0.07473755,-0.028244019,-0.20806885,04-11-2017_19-01-21-513
688,-0.007446289,-0.026809692,-0.16139221,04-11-2017_19-01-21-519
689,0.04222107,-0.016601562,-0.12956238,04-11-2017_19-01-21-522
690,0.09475708,-0.0043792725,-0.10803223,04-11-2017_19-01-21-530
691,0.10726929,-0.0041656494,-0.09298706,04-11-2017_19-01-21-534
692,0.07661438,-0.0096588135,-0.077545166,04-11-2017_19-01-21-537
693,0.002532959,-0.021987915,-0.064193726,04-11-2017_19-01-21-542
694,-0.088974,-0.037597656,-0.046829224,04-11-2017_19-01-21-546
695,-0.1267395,-0.038742065,-0.028503418,04-11-2017_19-01-21-553
696,-0.10797119,-0.0149383545,-0.021713257,04-11-2017_19-01-21-556
697,-0.05267334,0.027389526,-0.029556274,04-11-2017_19-01-21-561
698,0.00340271,0.0776062,-0.050079346,04-11-2017_19-01-21-568
699,0.03388977,0.11349487,-0.08836365,04-11-2017_19-01-21-574
700,0.05682373,0.12283325,-0.1462555,04-11-2017_19-01-21-576
701,0.052200317,0.11264038,-0.18687439,04-11-2017_19-01-21-582
702,0.018356323,0.0967865,-0.19859314,04-11-2017_19-01-21-588
703,-2.89917E-4,0.08973694,-0.2011261,04-11-2017_19-01-21-590
704,0.016433716,0.093673706,-0.18812561,04-11-2017_19-01-21-596
705,0.06378174,0.09892273,-0.1541748,04-11-2017_19-01-21-600
706,0.10031128,0.090545654,-0.119262695,04-11-2017_19-01-21-606
707,0.09196472,0.0716095,-0.09350586,04-11-2017_19-01-21-611
708,0.042922974,0.04269409,-0.069229126,04-11-2017_19-01-21-616
709,-0.015823364,5.0354004E-4,-0.061080933,04-11-2017_19-01-21-620
710,-0.021347046,-0.041290283,-0.058746338,04-11-2017_19-01-21-627
711,0.028884888,-0.07447815,-0.05241394,04-11-2017_19-01-21-630
712,0.08921814,-0.090667725,-0.04537964,04-11-2017_19-01-21-635
713,0.102996826,-0.09346008,-0.05456543,04-11-2017_19-01-21-640
714,0.077804565,-0.08685303,-0.07382202,04-11-2017_19-01-21-646
715,0.027954102,-0.09170532,-0.08857727,04-11-2017_19-01-21-650
716,9.918213E-4,-0.10835266,-0.10462952,04-11-2017_19-01-21-657
